date,wv (m/s),max. wv (m/s),wd (deg),rain (mm),raining (s),SWDR (W/m�),PAR (�mol/m�/s),max. PAR (�mol/m�/s),Tlog (degC),OT
2020-07-21 02:10:00,0.55,1.01,101.8,0.0,0.0,0.0,0.0,0.0,24.19,445.3
2020-07-21 04:10:00,2.56,3.96,16.13,0.0,0.0,0.0,0.0,1.55,23.52,430.5
2020-07-21 06:10:00,2.36,3.1,41.25,0.0,0.0,74.54,156.34,208.8,23.08,422.7
2020-07-21 08:10:00,3.02,4.47,52.59,0.0,0.0,355.48,698.51,1124.44,25.07,409.5
2020-07-21 10:10:00,2.12,3.46,38.56,0.0,0.0,813.9,1576.64,1947.18,29.69,403.3
2020-07-21 12:10:00,2.48,5.2,26.75,0.0,0.0,427.81,867.44,2094.07,34.0,400.4
2020-07-21 14:10:00,3.17,6.84,41.21,0.0,0.0,457.07,926.59,1895.42,33.59,401.2
2020-07-21 16:10:00,2.29,5.47,283.7,0.0,0.0,581.72,1136.77,1157.2,35.07,402.3
2020-07-21 18:10:00,1.52,2.95,294.1,0.0,0.0,247.01,482.78,511.27,35.8,400.1
2020-07-21 20:10:00,0.93,2.37,252.3,0.0,0.0,4.65,19.68,25.37,30.9,403.7
2020-07-21 22:10:00,0.41,0.72,208.9,0.0,0.0,0.0,0.0,0.0,26.66,414.6
2020-07-22 00:10:00,0.2,0.39,347.4,0.0,0.0,0.0,0.0,0.0,24.12,423.2
2020-07-22 02:10:00,1.35,2.02,200.1,0.0,0.0,0.0,0.0,0.0,22.11,425.3
2020-07-22 04:10:00,0.8,1.42,298.1,0.0,0.0,0.0,1.35,2.35,20.44,426.8
2020-07-22 06:10:00,0.91,1.4,154.8,0.0,0.0,173.95,333.59,358.35,21.43,453.0
2020-07-22 08:10:00,1.08,1.96,46.13,0.0,0.0,492.08,961.86,987.36,27.61,425.0
2020-07-22 10:10:00,1.06,1.81,52.22,0.0,0.0,770.95,1529.12,1568.39,33.85,402.7
2020-07-22 12:10:00,1.93,3.13,57.32,0.0,0.0,919.79,1834.4,2062.54,35.82,400.7
2020-07-22 14:10:00,2.97,5.22,53.27,0.0,0.0,803.12,1598.94,1814.79,35.62,400.8
2020-07-22 16:10:00,4.18,6.32,44.09,0.0,0.0,591.79,1168.53,1208.23,35.1,401.4
2020-07-22 18:10:00,2.75,4.87,17.85,0.0,0.0,224.79,442.5,501.39,34.0,401.7
2020-07-22 20:10:00,3.73,5.58,26.51,0.0,0.0,6.05,17.01,22.52,30.0,401.9
2020-07-22 22:10:00,2.36,3.75,5.5,0.0,0.0,0.0,0.0,0.0,26.43,406.3
2020-07-23 00:10:00,1.48,2.26,2.58,0.0,0.0,0.0,0.0,0.0,24.56,411.1
2020-07-23 02:10:00,0.94,2.21,341.4,0.0,0.0,0.0,0.0,0.0,23.61,417.7
2020-07-23 04:10:00,0.75,1.36,348.5,0.0,0.0,0.0,0.0,0.0,22.74,417.6
2020-07-23 06:10:00,0.3,0.59,196.4,0.0,0.0,69.13,157.19,206.53,23.33,451.8
2020-07-23 08:10:00,1.65,2.94,32.08,0.0,0.0,480.82,933.44,965.22,27.44,419.1
2020-07-23 10:10:00,2.44,3.83,21.95,0.0,0.0,742.89,1471.07,1486.24,32.44,408.6
2020-07-23 12:10:00,2.05,3.9,190.1,0.0,0.0,866.78,1715.72,2068.96,35.37,403.7
2020-07-23 14:10:00,4.14,5.46,39.93,0.0,0.0,246.57,517.73,581.33,35.9,402.5
2020-07-23 16:10:00,2.64,4.61,78.42,0.0,0.0,324.74,667.58,1318.47,34.8,402.3
2020-07-23 18:10:00,3.65,5.07,29.83,0.0,0.0,233.27,452.66,490.76,33.52,400.8
2020-07-23 20:10:00,1.5,2.03,15.71,0.0,0.0,5.48,18.05,24.26,30.77,403.8
2020-07-23 22:10:00,0.52,1.2,18.34,0.0,0.0,0.0,0.0,0.0,28.07,414.8
2020-07-24 00:10:00,1.52,2.09,220.0,0.0,0.0,0.0,0.0,0.0,25.82,421.1
2020-07-24 02:10:00,1.46,2.31,201.3,0.0,0.0,0.0,0.0,0.0,23.89,436.7
2020-07-24 04:10:00,0.78,1.4,151.5,0.0,0.0,0.0,0.0,1.37,22.5,450.9
2020-07-24 06:10:00,0.71,1.2,202.4,0.0,0.0,55.17,114.5,118.58,22.91,459.6
2020-07-24 08:10:00,1.52,2.31,183.7,0.0,0.0,383.51,766.85,1137.98,24.88,451.7
2020-07-24 10:10:00,1.47,2.86,108.9,0.0,0.0,879.06,1723.99,2124.41,35.22,411.8
2020-07-24 12:10:00,2.17,4.4,210.7,0.0,0.0,265.06,528.93,835.31,37.56,399.2
2020-07-24 14:10:00,1.84,4.39,258.8,0.0,0.0,131.75,268.16,406.5,38.32,400.2
2020-07-24 16:10:00,2.29,5.05,257.7,0.0,0.0,385.34,783.09,1277.22,35.47,404.1
2020-07-24 18:10:00,1.83,4.92,297.3,0.0,0.0,107.57,228.79,255.93,37.44,403.8
2020-07-24 20:10:00,1.54,2.83,283.0,0.0,0.0,2.17,8.68,11.75,34.31,408.8
2020-07-24 22:10:00,1.2,2.09,255.8,0.0,0.0,0.0,0.0,0.0,31.69,410.4
2020-07-25 00:10:00,1.34,2.15,240.4,0.0,0.0,0.0,0.0,0.0,29.85,413.8
2020-07-25 02:10:00,0.86,1.23,14.84,0.0,0.0,0.0,0.0,0.0,28.78,428.5
2020-07-25 04:10:00,0.68,1.55,49.03,0.0,0.0,0.0,0.0,0.0,27.55,428.7
2020-07-25 06:10:00,0.56,1.17,139.5,0.0,0.0,71.66,146.93,167.12,26.98,465.6
2020-07-25 08:10:00,1.47,2.14,59.79,0.0,0.0,342.72,691.35,794.69,29.96,433.8
2020-07-25 10:10:00,1.57,2.26,156.3,0.0,0.0,764.8,1502.93,1819.34,36.44,409.3
2020-07-25 12:10:00,1.53,2.81,285.8,0.0,0.0,158.72,326.51,522.21,36.42,405.0
2020-07-25 14:10:00,2.62,4.86,270.4,0.0,0.0,397.5,830.6,1711.75,37.76,402.1
2020-07-25 16:10:00,2.11,5.02,250.8,0.0,0.0,600.44,1176.65,1315.76,38.36,401.0
2020-07-25 18:10:00,0.5,1.12,303.5,0.0,0.0,287.03,546.48,585.24,37.68,400.7
2020-07-25 20:10:00,1.53,3.04,242.9,0.0,0.0,0.0,9.49,12.79,34.74,402.4
2020-07-25 22:10:00,1.02,1.67,218.1,0.0,0.0,0.0,0.0,0.0,30.65,413.2
2020-07-26 00:10:00,1.64,2.0,228.9,0.0,0.0,0.0,0.0,0.0,28.3,419.8
2020-07-26 02:10:00,1.12,1.94,196.7,0.0,0.0,0.0,0.0,0.0,27.56,441.8
2020-07-26 04:10:00,0.7,1.61,125.4,0.0,0.0,0.0,0.0,0.0,26.87,446.0
2020-07-26 06:10:00,2.67,4.76,255.6,0.1,400.0,18.27,53.16,55.78,26.84,417.8
2020-07-26 08:10:00,2.13,3.51,182.6,0.1,470.0,91.02,201.24,250.03,25.87,429.1
2020-07-26 10:10:00,5.62,10.35,203.5,0.0,0.0,644.74,1281.79,2077.2,28.62,403.0
2020-07-26 12:10:00,3.78,6.2,226.6,0.0,0.0,708.35,1410.17,2173.74,31.41,403.9
2020-07-26 14:10:00,1.64,3.15,29.62,0.0,0.0,805.69,1638.56,1696.92,32.15,401.7
2020-07-26 16:10:00,3.44,5.07,210.2,0.0,0.0,437.84,880.04,943.07,33.62,400.3
2020-07-26 18:10:00,1.65,3.09,345.0,0.0,0.0,67.25,141.67,151.44,31.94,404.6
2020-07-26 20:10:00,1.85,2.54,17.9,0.0,0.0,4.03,11.25,16.62,29.31,411.2
2020-07-26 22:10:00,0.58,1.19,169.1,0.0,0.0,0.0,0.0,0.0,27.04,425.6
2020-07-27 00:10:00,0.78,1.14,210.6,0.0,0.0,0.0,0.0,0.0,26.05,435.3
2020-07-27 02:10:00,0.65,1.02,214.5,0.0,0.0,0.0,0.0,0.0,24.97,442.5
2020-07-27 04:10:00,0.23,0.38,171.2,0.0,0.0,0.0,0.0,0.0,23.4,456.7
2020-07-27 06:10:00,0.92,1.65,140.9,0.0,0.0,166.99,329.74,347.63,23.75,464.2
2020-07-27 08:10:00,1.77,2.66,143.9,0.0,0.0,300.43,611.88,741.0,29.35,433.3
2020-07-27 10:10:00,2.8,4.43,150.6,0.0,0.0,839.82,1655.14,2006.15,35.61,400.1
2020-07-27 12:10:00,3.1,5.04,186.6,0.0,0.0,322.33,659.86,873.76,36.8,399.2
2020-07-27 14:10:00,1.31,4.91,201.5,0.0,0.0,398.93,819.31,1418.35,38.48,399.0
2020-07-27 16:10:00,2.28,3.8,141.5,0.0,0.0,147.4,309.07,343.56,37.69,401.8
2020-07-27 18:10:00,2.24,3.23,180.5,0.0,0.0,202.25,409.76,625.87,36.56,399.9
2020-07-27 20:10:00,0.73,1.35,170.8,0.0,0.0,0.0,7.72,11.19,34.75,403.5
2020-07-27 22:10:00,1.76,2.5,204.9,0.0,0.0,0.0,0.0,0.0,32.63,410.6
2020-07-28 00:10:00,2.03,3.55,185.2,0.0,0.0,0.0,0.0,0.0,30.8,425.3
2020-07-28 02:10:00,1.45,2.37,143.8,0.0,0.0,0.0,0.0,0.0,29.29,433.5
2020-07-28 04:10:00,0.94,1.89,171.2,0.0,0.0,0.0,0.0,0.0,29.25,433.1
2020-07-28 06:10:00,3.1,4.87,210.3,0.0,0.0,52.44,112.13,114.67,29.77,419.2
2020-07-28 08:10:00,2.85,4.43,242.5,0.0,0.0,284.18,581.42,927.54,32.83,413.0
2020-07-28 10:10:00,2.12,4.29,310.4,0.0,0.0,615.56,1239.32,1918.88,37.42,412.9
2020-07-28 12:10:00,4.08,7.39,251.3,0.0,0.0,313.74,640.19,1497.24,36.92,404.2
2020-07-28 14:10:00,4.21,6.92,227.6,0.0,0.0,391.76,794.49,1911.25,37.16,405.2
2020-07-28 16:10:00,2.07,4.3,275.3,0.0,0.0,248.38,514.6,600.96,37.75,402.9
2020-07-28 18:10:00,2.06,4.47,255.6,0.0,0.0,168.59,339.8,483.28,36.24,403.0
2020-07-28 20:10:00,2.03,3.66,266.9,0.0,0.0,2.3,9.46,13.5,34.44,402.3
2020-07-28 22:10:00,1.57,3.06,258.8,0.0,0.0,0.0,0.0,0.0,30.17,405.3
2020-07-29 00:10:00,1.94,2.27,251.6,0.0,0.0,0.0,0.0,0.0,28.28,409.9
2020-07-29 02:10:00,2.53,2.97,247.2,0.0,0.0,0.0,0.0,0.0,26.49,407.2
2020-07-29 04:10:00,3.12,4.16,248.2,0.0,0.0,0.0,0.0,0.0,24.7,413.6
2020-07-29 06:10:00,2.0,3.6,248.5,0.0,0.0,65.7,145.2,237.9,23.5,410.4
2020-07-29 08:10:00,2.64,5.15,269.4,0.0,0.0,491.79,941.64,961.48,28.89,406.4
2020-07-29 10:10:00,3.89,6.8,236.6,0.0,0.0,756.06,1476.67,1494.82,32.74,402.9
2020-07-29 12:10:00,2.85,8.91,218.7,0.0,0.0,859.08,1709.75,1721.9,33.74,402.9
2020-07-29 14:10:00,3.48,8.07,294.2,0.0,0.0,786.83,1566.9,1577.86,35.79,401.0
2020-07-29 16:10:00,1.83,6.42,256.5,0.0,0.0,547.06,1074.64,1105.75,36.78,400.6
2020-07-29 18:10:00,0.87,2.21,304.8,0.0,0.0,222.87,442.2,464.17,36.8,401.8
2020-07-29 20:10:00,1.24,1.88,241.5,0.0,0.0,0.0,9.16,12.94,32.6,404.1
2020-07-29 22:10:00,0.37,0.99,33.49,0.0,0.0,0.0,0.0,0.0,28.38,411.9
2020-07-30 00:10:00,0.67,1.12,22.92,0.0,0.0,0.0,0.0,0.0,25.72,423.5
2020-07-30 02:10:00,1.05,1.77,213.6,0.0,0.0,0.0,0.0,0.0,23.47,427.4
2020-07-30 04:10:00,0.62,0.85,217.1,0.0,0.0,0.0,0.0,0.0,21.98,429.6
2020-07-30 06:10:00,0.78,1.18,166.8,0.0,0.0,155.59,299.44,320.01,21.85,433.6
2020-07-30 08:10:00,0.88,1.83,137.6,0.0,0.0,470.9,924.71,949.92,27.77,431.8
2020-07-30 10:10:00,1.6,3.13,141.4,0.0,0.0,702.26,1407.17,1457.35,35.23,404.1
2020-07-30 12:10:00,1.83,4.9,94.6,0.0,0.0,774.5,1574.9,1677.29,36.85,401.7
2020-07-30 14:10:00,2.27,3.93,65.22,0.0,0.0,749.69,1516.33,1562.37,38.17,401.6
2020-07-30 16:10:00,1.98,4.46,26.76,0.0,0.0,318.47,658.78,1055.12,38.48,400.5
2020-07-30 18:10:00,1.06,3.44,76.99,0.0,0.0,222.14,450.09,477.31,38.44,400.5
2020-07-30 20:10:00,0.96,2.43,238.1,0.0,0.0,0.0,7.3,10.48,34.63,404.6
2020-07-30 22:10:00,2.11,2.83,354.0,0.0,0.0,0.0,0.0,0.0,29.94,407.9
2020-07-31 00:10:00,0.31,0.63,319.6,0.0,0.0,0.0,0.0,0.0,27.59,418.9
2020-07-31 02:10:00,0.41,0.92,126.1,0.0,0.0,0.0,0.0,0.0,25.68,434.3
2020-07-31 04:10:00,1.26,1.9,216.3,0.0,0.0,0.0,0.0,0.0,23.8,431.6
2020-07-31 06:10:00,0.75,1.22,159.1,0.0,0.0,149.87,294.79,319.63,23.76,457.1
2020-07-31 08:10:00,1.38,3.31,64.7,0.0,0.0,465.46,916.58,940.36,29.67,435.8
2020-07-31 10:10:00,1.16,3.03,51.21,0.0,0.0,715.34,1443.81,1472.18,36.31,409.2
2020-07-31 12:10:00,3.07,5.79,52.61,0.0,0.0,829.4,1695.99,1702.9,38.69,403.5
2020-07-31 14:10:00,2.52,5.73,85.4,0.0,0.0,759.21,1550.45,1566.53,39.86,403.5
2020-07-31 16:10:00,3.11,5.51,45.14,0.0,0.0,533.28,1073.83,1098.76,40.3,403.3
2020-07-31 18:10:00,3.15,5.04,44.58,0.0,0.0,218.52,441.74,465.62,40.05,404.8
2020-07-31 20:10:00,2.53,3.09,2.16,0.0,0.0,0.0,7.65,11.14,35.16,408.9
2020-07-31 22:10:00,0.43,1.01,314.0,0.0,0.0,0.0,0.0,0.0,32.0,417.9
2020-08-01 00:10:00,0.21,0.44,46.63,0.0,0.0,0.0,0.0,0.0,29.47,438.3
2020-08-01 02:10:00,1.14,1.77,172.6,0.0,0.0,0.0,0.0,0.0,27.13,435.7
2020-08-01 04:10:00,0.29,0.67,176.1,0.0,0.0,0.0,0.0,0.0,25.24,457.8
2020-08-01 06:10:00,0.65,1.21,108.8,0.0,0.0,151.74,297.07,320.76,25.15,464.7
2020-08-01 08:10:00,1.12,1.89,171.5,0.0,0.0,469.11,920.18,946.06,31.25,429.3
2020-08-01 10:10:00,1.69,3.38,117.9,0.0,0.0,731.52,1451.83,1475.62,39.95,412.9
2020-08-01 12:10:00,2.46,3.88,85.0,0.0,0.0,803.68,1613.68,1713.62,43.62,406.1
2020-08-01 14:10:00,2.82,5.3,44.83,0.0,0.0,716.74,1440.96,1505.66,44.71,405.2
2020-08-01 16:10:00,2.5,5.05,15.75,0.0,0.0,543.11,1073.64,1122.3,44.98,402.6
2020-08-01 18:10:00,3.25,5.03,27.48,0.0,0.0,101.37,214.33,239.87,42.84,405.6
2020-08-01 20:10:00,1.31,2.61,25.53,0.0,0.0,0.0,0.0,1.3,38.45,412.6
2020-08-01 22:10:00,1.74,2.99,356.8,0.0,0.0,0.0,0.0,0.0,33.62,417.4
2020-08-02 00:10:00,0.97,1.52,257.5,0.0,0.0,0.0,0.0,0.0,32.08,420.2
2020-08-02 02:10:00,0.44,0.71,254.7,0.0,0.0,0.0,0.0,0.0,31.1,435.2
2020-08-02 04:10:00,1.83,2.3,237.1,0.0,0.0,0.0,0.0,0.0,29.41,435.4
2020-08-02 06:10:00,0.65,1.33,198.0,0.0,0.0,71.29,140.48,182.29,28.45,455.6
2020-08-02 08:10:00,1.07,2.22,72.59,0.0,0.0,285.27,582.37,680.44,30.77,428.4
2020-08-02 10:10:00,1.3,2.3,63.9,0.0,0.0,133.5,290.44,348.15,31.68,426.4
2020-08-02 12:10:00,1.76,3.22,86.7,0.0,0.0,462.58,950.6,1249.94,34.08,420.9
2020-08-02 14:10:00,2.68,4.96,26.33,0.0,0.0,24.27,62.7,80.85,33.41,420.8
2020-08-02 16:10:00,1.08,1.61,347.0,0.0,20.0,57.84,140.03,155.02,28.61,422.9
2020-08-02 18:10:00,1.75,2.5,291.7,0.0,0.0,47.01,98.03,114.03,28.89,422.8
2020-08-02 20:10:00,1.76,2.15,246.8,0.0,0.0,4.6,4.99,8.48,28.13,428.0
2020-08-02 22:10:00,0.95,1.44,12.01,0.0,0.0,0.0,0.0,0.0,27.25,437.9
2020-08-03 00:10:00,0.51,0.76,15.75,0.0,0.0,0.0,0.0,0.0,27.14,446.8
2020-08-03 02:10:00,1.1,2.15,39.75,0.0,130.0,0.0,0.0,0.0,26.14,434.3
2020-08-03 04:10:00,0.99,1.79,192.8,0.0,0.0,0.0,0.0,0.0,25.78,419.0
2020-08-03 06:10:00,1.69,3.3,9.27,0.0,0.0,44.34,92.86,102.8,24.56,415.3
2020-08-03 08:10:00,2.96,4.41,28.83,0.0,0.0,191.26,395.42,422.64,25.01,412.5
2020-08-03 10:10:00,2.57,4.79,33.09,0.0,0.0,504.25,1018.66,1900.72,25.81,405.7
2020-08-03 12:10:00,4.02,6.6,37.49,0.0,0.0,490.91,1001.67,1447.57,28.42,401.3
2020-08-03 14:10:00,2.85,6.71,10.75,0.0,0.0,553.92,1126.72,1710.68,31.71,400.5
2020-08-03 16:10:00,3.53,6.05,49.62,0.0,0.0,267.64,537.91,1160.26,31.35,400.2
2020-08-03 18:10:00,2.49,4.56,19.52,0.0,0.0,91.44,196.69,215.42,29.22,400.2
2020-08-03 20:10:00,0.88,1.96,5.15,0.0,0.0,0.0,3.62,6.09,27.62,403.5
2020-08-03 22:10:00,0.95,1.52,3.77,0.0,0.0,0.0,0.0,0.0,25.89,406.9
2020-08-04 00:10:00,0.45,1.14,59.72,0.0,0.0,0.0,0.0,0.0,24.6,426.3
2020-08-04 02:10:00,0.9,1.74,340.4,0.0,0.0,0.0,0.0,0.0,23.32,416.5
2020-08-04 04:10:00,0.74,1.8,326.7,0.0,0.0,0.0,0.0,0.0,22.35,419.1
2020-08-04 06:10:00,1.89,3.2,359.0,0.0,0.0,63.28,135.06,156.4,22.14,418.0
2020-08-04 08:10:00,2.52,3.88,32.91,0.0,0.0,264.72,539.66,569.63,24.6,413.7
2020-08-04 10:10:00,2.05,4.23,38.82,0.0,0.0,492.15,992.29,1817.76,26.83,407.8
2020-08-04 12:10:00,1.14,2.65,16.24,0.0,0.0,272.26,560.79,652.74,29.34,400.4
2020-08-04 14:10:00,1.78,5.68,344.3,0.0,0.0,271.61,556.53,567.17,31.61,399.8
2020-08-04 16:10:00,2.55,5.5,31.94,0.0,0.0,397.17,782.06,1244.85,31.72,400.1
2020-08-04 18:10:00,2.42,3.86,58.79,0.0,0.0,193.25,376.29,435.66,32.1,400.5
2020-08-04 20:10:00,1.54,1.98,347.2,0.0,0.0,0.0,3.39,5.86,29.46,400.8
2020-08-04 22:10:00,0.28,0.53,102.7,0.0,0.0,0.0,0.0,0.0,25.88,418.5
2020-08-05 00:10:00,1.45,2.08,215.1,0.0,0.0,0.0,0.0,0.0,23.52,432.4
2020-08-05 02:10:00,1.31,2.46,178.0,0.0,0.0,0.0,0.0,0.0,21.68,446.6
2020-08-05 04:10:00,1.53,2.98,184.6,0.0,0.0,0.0,0.0,0.0,20.4,451.9
2020-08-05 06:10:00,1.18,1.72,179.0,0.0,0.0,138.61,259.58,283.72,20.35,461.1
2020-08-05 08:10:00,1.47,2.59,122.6,0.0,0.0,457.79,887.61,912.84,25.95,438.4
2020-08-05 10:10:00,2.02,3.12,104.1,0.0,0.0,312.17,642.34,1558.85,33.5,402.0
2020-08-05 12:10:00,2.78,3.85,169.1,0.0,0.0,835.54,1659.59,1860.13,36.77,399.6
2020-08-05 14:10:00,1.84,3.88,1.92,0.0,0.0,782.7,1561.22,1599.42,39.14,399.2
2020-08-05 16:10:00,2.01,4.16,148.2,0.0,0.0,491.9,978.61,1019.96,39.62,399.5
2020-08-05 18:10:00,1.99,2.62,192.4,0.0,0.0,199.66,395.65,416.95,39.8,399.4
2020-08-05 20:10:00,0.57,0.98,16.1,0.0,0.0,0.0,3.16,5.21,34.68,404.5
2020-08-05 22:10:00,0.63,1.55,214.8,0.0,0.0,0.0,0.0,0.0,30.12,417.6
2020-08-06 00:10:00,0.87,1.61,136.1,0.0,0.0,0.0,0.0,0.0,26.84,451.6
2020-08-06 02:10:00,2.5,3.19,206.8,0.0,0.0,0.0,0.0,0.0,24.28,440.0
2020-08-06 04:10:00,0.94,1.53,161.9,0.0,0.0,0.0,0.0,0.0,22.81,465.2
2020-08-06 06:10:00,0.61,1.22,159.6,0.0,0.0,134.24,252.95,276.5,22.43,476.9
2020-08-06 08:10:00,1.23,2.18,147.5,0.0,0.0,451.57,873.65,902.22,28.4,455.7
2020-08-06 10:10:00,1.62,2.8,66.52,0.0,0.0,724.61,1427.68,1446.68,37.26,406.9
2020-08-06 12:10:00,1.46,3.44,216.0,0.0,0.0,824.0,1646.33,1652.18,40.0,401.8
2020-08-06 14:10:00,1.42,4.05,9.3,0.0,0.0,739.02,1476.94,1490.19,41.72,402.9
2020-08-06 16:10:00,3.51,4.97,38.85,0.0,0.0,505.55,992.93,1015.62,41.35,404.0
2020-08-06 18:10:00,2.75,4.04,57.51,0.0,0.0,191.55,373.81,399.51,39.99,405.0
2020-08-06 20:10:00,2.6,3.33,3.51,0.0,0.0,0.0,2.52,4.2,34.99,411.9
2020-08-06 22:10:00,0.32,0.6,100.4,0.0,0.0,0.0,0.0,0.0,31.84,423.9
2020-08-07 00:10:00,1.32,1.61,208.6,0.0,0.0,0.0,0.0,0.0,29.47,437.5
2020-08-07 02:10:00,0.25,0.54,160.7,0.0,0.0,0.0,0.0,0.0,26.95,473.8
2020-08-07 04:10:00,1.1,2.21,215.0,0.0,0.0,0.0,0.0,0.0,24.97,456.6
2020-08-07 06:10:00,0.96,1.46,147.2,0.0,0.0,126.1,240.1,264.21,24.69,486.7
2020-08-07 08:10:00,0.62,1.19,126.8,0.0,0.0,435.18,854.95,879.87,30.12,460.4
2020-08-07 10:10:00,2.13,2.79,85.0,0.0,0.0,696.29,1386.14,1405.0,38.63,418.4
2020-08-07 12:10:00,1.77,3.23,47.1,0.0,0.0,803.47,1628.33,1642.45,42.16,404.2
2020-08-07 14:10:00,1.82,4.0,2.73,0.0,0.0,716.73,1443.79,1490.43,43.59,404.4
2020-08-07 16:10:00,1.43,3.32,153.1,0.0,0.0,486.57,970.21,1001.68,45.11,403.3
2020-08-07 18:10:00,1.6,2.55,98.1,0.0,0.0,177.08,354.4,380.95,44.62,403.4
2020-08-07 20:10:00,0.79,1.54,338.7,0.0,0.0,0.0,2.08,3.53,39.25,409.8
2020-08-07 22:10:00,0.31,0.46,227.5,0.0,0.0,0.0,0.0,0.0,35.71,421.4
2020-08-08 00:10:00,0.8,1.81,162.5,0.0,0.0,0.0,0.0,0.0,32.87,451.3
2020-08-08 02:10:00,1.04,1.41,194.1,0.0,0.0,0.0,0.0,0.0,30.59,455.0
2020-08-08 04:10:00,1.19,2.37,105.2,0.0,0.0,0.0,0.0,0.0,28.88,468.8
2020-08-08 06:10:00,0.62,1.8,118.6,0.0,0.0,108.03,203.6,223.7,28.3,483.3
2020-08-08 08:10:00,0.7,1.41,141.9,0.0,0.0,406.93,799.86,830.47,33.23,468.6
2020-08-08 10:10:00,2.0,3.27,128.3,0.0,0.0,673.03,1341.18,1358.83,41.8,410.4
2020-08-08 12:10:00,1.99,3.54,33.36,0.0,0.0,802.59,1613.58,1624.59,45.13,399.7
2020-08-08 14:10:00,1.85,2.91,73.37,0.0,0.0,748.74,1501.78,1530.72,47.2,397.3
2020-08-08 16:10:00,0.61,1.49,226.3,0.0,0.0,528.0,1050.1,1079.18,49.06,-9999.0
2020-08-08 18:10:00,1.97,3.2,113.2,0.0,0.0,164.79,315.1,356.68,46.54,398.4
2020-08-08 20:10:00,0.41,0.65,41.09,0.0,0.0,0.0,1.1,2.09,41.6,407.7
2020-08-08 22:10:00,2.11,2.71,223.3,0.0,0.0,0.0,0.0,0.0,37.06,416.8
2020-08-09 00:10:00,0.94,1.39,183.7,0.0,0.0,0.0,0.0,0.0,33.7,442.1
2020-08-09 02:10:00,0.5,0.96,204.2,0.0,0.0,0.0,0.0,0.0,31.42,440.5
2020-08-09 04:10:00,0.49,1.38,121.6,0.0,0.0,0.0,0.0,0.0,29.62,467.7
2020-08-09 06:10:00,0.52,0.83,205.9,0.0,0.0,49.39,130.49,142.75,28.62,451.6
2020-08-09 08:10:00,0.93,1.44,57.0,0.0,0.0,401.74,786.13,815.6,33.15,460.7
2020-08-09 10:10:00,2.01,2.64,45.92,0.0,0.0,649.24,1285.96,1297.57,40.77,419.6
2020-08-09 12:10:00,2.85,4.81,42.69,0.0,0.0,792.62,1588.38,1602.91,45.01,406.8
2020-08-09 14:10:00,1.33,2.58,22.41,0.0,0.0,708.96,1402.0,1427.99,46.67,403.4
2020-08-09 16:10:00,2.25,4.79,34.65,0.0,0.0,445.67,862.63,995.92,46.14,402.4
2020-08-09 18:10:00,1.69,2.42,8.17,0.0,0.0,55.03,122.09,126.0,43.01,407.5
2020-08-09 20:10:00,5.3,9.73,238.3,0.0,0.0,0.0,0.0,0.0,38.64,408.1
2020-08-09 22:10:00,5.84,7.72,288.2,0.0,0.0,0.27,0.0,0.0,31.52,409.2
2020-08-10 00:10:00,2.68,4.49,1.42,0.0,0.0,0.58,0.0,0.0,29.53,419.6
2020-08-10 02:10:00,2.77,4.68,202.6,0.1,600.0,0.0,0.0,0.0,28.91,407.0
2020-08-10 04:10:00,2.54,3.64,11.77,0.0,0.0,0.0,0.0,0.0,27.33,414.6
2020-08-10 06:10:00,1.29,1.86,71.65,0.0,0.0,29.74,53.11,64.55,27.61,432.4
2020-08-10 08:10:00,0.78,1.93,310.3,0.0,0.0,108.36,231.87,275.13,29.76,428.3
2020-08-10 10:10:00,2.09,3.16,9.0,0.2,600.0,113.17,261.17,275.41,30.8,432.0
2020-08-10 12:10:00,1.13,1.78,307.5,0.0,0.0,209.52,452.34,506.1,29.47,418.6
2020-08-10 14:10:00,3.08,3.75,34.18,0.0,0.0,195.4,432.5,448.58,33.04,411.0
2020-08-10 16:10:00,2.6,4.04,46.99,0.0,0.0,198.15,415.15,425.01,33.21,400.3
2020-08-10 18:10:00,1.96,2.73,14.06,0.0,0.0,75.8,159.13,167.77,33.71,401.8
2020-08-10 20:10:00,1.57,2.02,349.1,0.0,0.0,0.0,0.0,1.19,32.57,407.4
2020-08-10 22:10:00,1.85,2.59,15.66,0.0,0.0,0.0,0.0,0.0,31.11,421.6
2020-08-11 00:10:00,0.44,1.17,156.7,0.0,0.0,0.0,0.0,0.0,30.48,457.2
2020-08-11 02:10:00,1.17,2.2,14.66,0.0,0.0,0.0,0.0,0.0,29.99,461.0
2020-08-11 04:10:00,0.57,0.94,74.24,0.0,0.0,0.0,0.0,0.0,29.39,459.8
2020-08-11 06:10:00,1.68,2.34,346.7,0.0,0.0,46.44,101.67,140.87,28.57,489.3
2020-08-11 08:10:00,1.08,1.79,202.1,0.0,0.0,214.25,460.16,565.24,31.66,463.9
2020-08-11 10:10:00,1.17,2.13,200.0,0.0,0.0,671.19,1339.61,1360.27,36.94,431.8
2020-08-11 12:10:00,3.98,7.67,141.5,0.0,0.0,793.23,1596.75,1609.22,41.45,404.0
2020-08-11 14:10:00,5.13,8.67,97.7,0.0,0.0,705.79,1365.04,1602.36,43.86,402.8
2020-08-11 16:10:00,5.8,9.42,38.18,0.0,0.0,480.67,946.07,982.03,39.5,402.0
